0.000000000000000000e+00 7.591982988468207251e-20 5.945016304677663141e-16 1.141875705926538577e-12 6.874826585184877261e-10 1.424051016954564603e-07 1.071778674772409840e-05 3.069351278076646672e-04 3.552177743716435770e-03 1.852143640938284236e-02 5.247634028659146910e-02 1.006147460060926868e-01 1.531837897294872353e-01 2.029160653550682036e-01 2.461187542089798563e-01 2.814772839758048484e-01 3.088737997979266736e-01 3.286682171912322370e-01 3.413349408007199659e-01 3.473002006927540797e-01 3.468786798829767704e-01 3.402561796263102734e-01 3.274946798463408415e-01 3.085538975954246754e-01 2.833369247487103060e-01 2.517829758629229753e-01 2.140526586166530409e-01 1.708803468278770887e-01 1.241796797913639200e-01 7.787142814394888701e-02 3.834509202376767956e-02 1.262761894363547202e-02 2.249485659025164154e-03 1.813597421733111666e-04 5.954641670623847692e-06 7.492764997988001142e-08 3.445348104053715651e-10 5.474879233559579705e-13 2.736528260205374251e-16 3.364290152959870558e-20 0.000000000000000000e+00
0.000000000000000000e+00 8.035470985503109327e-20 6.254897805342050418e-16 1.194174799163106774e-12 7.145837340102151374e-10 1.470985892686123626e-07 1.100077532106995257e-05 3.130140675730066200e-04 3.599758646952344338e-03 1.866507464290791118e-02 5.266579903270887653e-02 1.007137227889570719e-01 1.530833975904059008e-01 2.025692849306637566e-01 2.455265137628397654e-01 2.806677220440444431e-01 3.078876785294635821e-01 3.275508121442897158e-01 3.401321459517143708e-01 3.460569463546626090e-01 3.456384839935989217e-01 3.390611585123516902e-01 3.263856073451725237e-01 3.075699822842422604e-01 2.825149113390728606e-01 2.511549748651976666e-01 2.136417835642779040e-01 1.706929590845104316e-01 1.241935672220461639e-01 7.802293051899143739e-02 3.852954646287337637e-02 1.274367060514708903e-02 2.283211103853702816e-03 1.852612807370270095e-04 6.122592301423648998e-06 7.753903459940600967e-08 3.588008670782465369e-10 5.737016117757116799e-13 2.885111370832719705e-16 3.568432402398227225e-20 0.000000000000000000e+00
0.000000000000000000e+00 8.502074897080581019e-20 6.578970158276159123e-16 1.248534449800818176e-12 7.425763212528967450e-10 1.519151661895164361e-07 1.128923029589588700e-05 3.191666095213319121e-04 3.647560958417189140e-03 1.880833280361103935e-02 5.285343709332467055e-02 1.008102671273613526e-01 1.529813414540202587e-01 2.022225538054955585e-01 2.449363977992602415e-01 2.798623047274843567e-01 3.069074302697918921e-01 3.264406018734454795e-01 3.389374153035000781e-01 3.448221632429182004e-01 3.444067113695621907e-01 3.378740744566011145e-01 3.252835720938761499e-01 3.065918274234088470e-01 2.816970632079451309e-01 2.505293240061319815e-01 2.132313888000776092e-01 1.705043916748252564e-01 1.242052017415236631e-01 7.817209481198619803e-02 3.871264703595735102e-02 1.285961692716810524e-02 2.317149624759676837e-03 1.892166002821914932e-04 6.294078034724757976e-06 8.022362726469860446e-08 3.735632589757587495e-10 6.010001823343385315e-13 3.040807677877283010e-16 3.783658481631210002e-20 0.000000000000000000e+00
0.000000000000000000e+00 8.992853261862616979e-20 6.917792368113649682e-16 1.305022389645848067e-12 7.714837313001870721e-10 1.568571811283007500e-07 1.158321388137929476e-05 3.253929178800355729e-04 3.695581637194214359e-03 1.895120454293870368e-02 5.303926554000554933e-02 1.009044098539668283e-01 1.528776547581890133e-01 2.018758911990420901e-01 2.443484021618693991e-01 2.790610023626714509e-01 3.059330022725770259e-01 3.253375154651705903e-01 3.377506658635662240e-01 3.435957627895798172e-01 3.431832743616411996e-01 3.366948469472148542e-01 3.241885064291655238e-01 3.056193831018530482e-01 2.808833518217405123e-01 2.499060177228561164e-01 2.128214901713716967e-01 1.703146757584360904e-01 1.242146183173592627e-01 7.831894491214999587e-02 3.889439727359600418e-02 1.297545087282965005e-02 2.351299282995750802e-03 1.932259255961699617e-04 6.469145219925750528e-06 8.298295256837028505e-08 3.888358634715223347e-10 6.294213531601008837e-13 3.203911516380280136e-16 4.010498993036621142e-20 0.000000000000000000e+00
0.000000000000000000e+00 9.508906314152283334e-20 7.271941809291686190e-16 1.363708119427531984e-12 8.013297175885486461e-10 1.619270086367533063e-07 1.188278832846366751e-05 3.316931500593309928e-04 3.743817641950706546e-03 1.909368366915576917e-02 5.322329547558822538e-02 1.009961814181862538e-01 1.527723703453909010e-01 2.015293158444368959e-01 2.437625225333857337e-01 2.782637855326403620e-01 3.049643424291325067e-01 3.242414829603821325e-01 3.365718158066750565e-01 3.423776576908604818e-01 3.419680865643436318e-01 3.355233965840898613e-01 3.231003435678746483e-01 3.046525999768353032e-01 2.800737488535416375e-01 2.492850502938288582e-01 2.124121030650836794e-01 1.701238418839720046e-01 1.242218513902955540e-01 7.846350450138557531e-02 3.907480083715342972e-02 1.309116552378263021e-02 2.385658127904822720e-03 1.972894766387289886e-04 6.647840338797202540e-06 8.581855458747795726e-08 4.046328455841241203e-10 6.590038958413795089e-13 3.374727451982819515e-16 4.249506493571326040e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.005137735397732183e-19 7.642014705602561193e-16 1.424662942294142930e-12 8.321384807410841743e-10 1.671270491440199572e-07 1.218801592304762557e-05 3.380674566795836898e-04 3.792265931550138636e-03 1.923576414520607181e-02 5.340553803031941604e-02 1.010856118907050155e-01 1.526655204740906269e-01 2.011828459999614460e-01 2.431787544418062552e-01 2.774706250652627659e-01 3.040013992587738967e-01 3.231524353381438064e-01 3.354007844540516370e-01 3.411677618842933191e-01 3.407610627935962477e-01 3.343596450594701341e-01 3.220190175925690124e-01 3.036914292661290760e-01 2.792682261826233137e-01 2.486664158453060214e-01 2.120032424191518605e-01 1.699319200015442788e-01 1.242269348825834757e-01 7.860579705469697420e-02 3.925386151410130420e-02 1.320675407930375564e-02 2.420224197478103214e-03 2.014074685376618119e-04 6.830210000455957108e-06 8.873199692566881472e-08 4.209686616109770205e-10 6.897876572209607914e-13 3.553570566555422560e-16 4.501256257823751685e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.062145415293618341e-19 8.028626618818811431e-16 1.487959997670220009e-12 8.639346733687024056e-10 1.724597289492484262e-07 1.249895897921451920e-05 3.445159815997801277e-04 3.840923465650771841e-03 1.937744008658078693e-02 5.358600435813083707e-02 1.011727309679679720e-01 1.525571368298670738e-01 2.008364994602494513e-01 2.425970932664033297e-01 2.766814920315803228e-01 3.030441218993467634e-01 3.220703044997023090e-01 3.342374922530200743e-01 3.399659905263925364e-01 3.395621190649104615e-01 3.332035151389589611e-01 3.209444634374377103e-01 3.027358227403231239e-01 2.784667558939240006e-01 2.480501083576050481e-01 2.115949227336468563e-01 1.697389394749380387e-01 1.242299022061773978e-01 7.874584584066794679e-02 3.943158321345736905e-02 1.332220985538391626e-02 2.454995518905019828e-03 2.055801115855718307e-04 7.016300936345051645e-06 9.172486275302924216e-08 4.378580627688796369e-10 7.218135814643595122e-13 3.740766749732708913e-16 4.766347062367913591e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.122037039648297655e-19 8.432412946489539736e-16 1.553674295475189613e-12 8.967434048680323463e-10 1.779275002111954525e-07 1.281567983250363951e-05 3.510388619470990049e-04 3.889787205290864188e-03 1.951870575919540177e-02 5.376470563304513312e-02 1.012575679766311992e-01 1.524472505363091701e-01 2.004902935672105979e-01 2.420175342435361698e-01 2.758963577441235770e-01 3.020924600979251196e-01 3.209950232528517300e-01 3.330818607570746881e-01 3.387722599707972404e-01 3.383711725720165986e-01 3.320549306429266267e-01 3.198766168744603955e-01 3.017857327152427271e-01 2.776693102774684951e-01 2.474361216711724876e-01 2.111871580816037097e-01 1.695449290935346354e-01 1.242307862707985044e-01 7.888367392200003325e-02 3.960796996134004211e-02 1.343752628380000431e-02 2.489970109114944714e-03 2.098076112377925638e-04 7.206159995220450036e-06 9.479875484364121067e-08 4.553160988408388062e-10 7.551237324026472551e-13 3.936652996427375704e-16 5.045401991859281516e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.184940716333513652e-19 8.854029429005605064e-16 1.621882750702976620e-12 9.305902462155021482e-10 1.835328409348187090e-07 1.313824083322405043e-05 3.576362281475534101e-04 3.938854113460633563e-03 1.965955557727605205e-02 5.394165304570893577e-02 1.013401518779779714e-01 1.523358921656847720e-01 2.001442452206813605e-01 2.414400724722824965e-01 2.751151937552177018e-01 3.011463642016766751e-01 3.199265252966176365e-01 3.319338126063761663e-01 3.375864877468859326e-01 3.371881416659547326e-01 3.309138164283049743e-01 3.188154144998422979e-01 3.008411120444879905e-01 2.768758618277443184e-01 2.468244494924601851e-01 2.107799621195766415e-01 1.693499170839711521e-01 1.242296194918684760e-01 7.901930415610756986e-02 3.978302589663654243e-02 1.355269691117123518e-02 2.525145975310747869e-03 2.140901681114225200e-04 7.399834138145683556e-06 9.795529561085137971e-08 4.733581218287114672e-10 7.897613161502232488e-13 4.141577710397714933e-16 5.339069267318313880e-20 0.000000000000000000e+00
0.000000000000000000e+00 1.250989444269486822e-19 9.294152666031242047e-16 1.692664218362257867e-12 9.655012347570064371e-10 1.892782549548750421e-07 1.346670433981201229e-05 3.643082039576714263e-04 3.988121155661122734e-03 1.979998410125593036e-02 5.411685780004930196e-02 1.014205112722983276e-01 1.522230917493874458e-01 1.997983708888101118e-01 2.408647029198960621e-01 2.743379718552766411e-01 3.002057851488913465e-01 3.188647452062538523e-01 3.307932715086613351e-01 3.364085925388500264e-01 3.360129458346109987e-01 3.297800983707588895e-01 3.177607937207119759e-01 2.999019141120874976e-01 2.760863832430344167e-01 2.462150853996163402e-01 2.103733480979239900e-01 1.691539311215433106e-01 1.242264337983152722e-01 7.915275919576644781e-02 3.995675526678208606e-02 1.366771539800103012e-02 2.560521115494189363e-03 2.184279779854535945e-04 7.597370433495483878e-06 1.011961271402584776e-07 4.919997896112248558e-10 8.257707039979288161e-13 4.355901013943033430e-16 5.648023097053033269e-20 0.000000000000000000e+00
