0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000111e-01 8.000000000000000444e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000444e-01 2.000000000000000111e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000777e-02 2.800000000000000266e-01 7.199999999999999734e-01 9.599999999999999645e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.599999999999999645e-01 7.199999999999999734e-01 2.800000000000000266e-01 4.000000000000000777e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000001901e-03 8.000000000000001554e-02 3.200000000000000067e-01 6.799999999999999378e-01 9.199999999999999289e-01 9.919999999999999929e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.919999999999999929e-01 9.199999999999999289e-01 6.799999999999999378e-01 3.200000000000000067e-01 8.000000000000001554e-02 8.000000000000001901e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000510e-03 2.080000000000000598e-02 1.136000000000000065e-01 3.439999999999999725e-01 6.559999999999999165e-01 8.863999999999999657e-01 9.791999999999999593e-01 9.983999999999999542e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.983999999999999542e-01 9.791999999999999593e-01 8.863999999999999657e-01 6.559999999999999165e-01 3.439999999999999725e-01 1.136000000000000065e-01 2.080000000000000598e-02 1.600000000000000510e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.200000000000001346e-04 5.120000000000001286e-03 3.552000000000000990e-02 1.411199999999999954e-01 3.603199999999999736e-01 6.396799999999999153e-01 8.588799999999999768e-01 9.644800000000000040e-01 9.948799999999999866e-01 9.996800000000000130e-01 9.996800000000000130e-01 9.948799999999999866e-01 9.644799999999998930e-01 8.588799999999999768e-01 6.396799999999999153e-01 3.603199999999999736e-01 1.411199999999999954e-01 3.552000000000000990e-02 5.120000000000001286e-03 3.200000000000001346e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000002421e-05 1.216000000000000501e-03 1.024000000000000257e-02 5.056000000000000771e-02 1.638399999999999856e-01 3.723519999999999608e-01 6.276479999999999837e-01 8.361600000000000144e-01 9.494399999999999507e-01 9.897599999999999731e-01 9.987200000000000522e-01 9.987200000000000522e-01 9.897599999999999731e-01 9.494399999999999507e-01 8.361600000000000144e-01 6.276479999999999837e-01 3.723519999999999608e-01 1.638399999999999856e-01 5.056000000000000771e-02 1.024000000000000257e-02 1.216000000000000501e-03 6.400000000000002421e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.280000000000000620e-05 2.816000000000001228e-04 2.790400000000001039e-03 1.649920000000000553e-02 6.515200000000000158e-02 1.828863999999999768e-01 3.817087999999999592e-01 6.182912000000000408e-01 8.171135999999999955e-01 9.348480000000000123e-01 9.834880000000000289e-01 9.969280000000000364e-01 9.969280000000000364e-01 9.834880000000000289e-01 9.348480000000000123e-01 8.171135999999999955e-01 6.182912000000000408e-01 3.817087999999999592e-01 1.828863999999999768e-01 6.515200000000000158e-02 1.649920000000000553e-02 2.790400000000000606e-03 2.816000000000001228e-04 1.280000000000000620e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.560000000000001324e-06 6.400000000000003776e-05 7.296000000000002787e-04 5.030400000000001710e-03 2.348800000000000193e-02 7.896831999999999463e-02 1.991039999999999754e-01 3.892607999999999624e-01 6.107392000000000376e-01 8.008960000000000523e-01 9.210291200000000345e-01 9.764479999999999826e-01 9.942400000000000126e-01 9.942400000000000126e-01 9.764479999999999826e-01 9.210291200000000345e-01 8.008960000000000523e-01 6.107392000000000376e-01 3.892607999999999624e-01 1.991039999999999754e-01 7.896831999999999463e-02 2.348800000000000193e-02 5.030400000000001710e-03 7.296000000000001703e-04 6.400000000000003776e-05 2.560000000000001324e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.120000000000002436e-07 1.433600000000000809e-05 1.848320000000000627e-04 1.456640000000000365e-03 7.861760000000002357e-03 3.089254400000000095e-02 9.189939199999999642e-02 2.131082239999999850e-01 3.955251199999999523e-01 6.044748800000000477e-01 7.868912640000000902e-01 9.080862720000000277e-01 9.689226239999999546e-01 9.906816000000000511e-01 9.906816000000000511e-01 9.689226239999999546e-01 9.080862720000000277e-01 7.868912640000000902e-01 6.044748800000000477e-01 3.955251199999999523e-01 2.131082239999999850e-01 9.189939199999999642e-02 3.089254400000000095e-02 7.861760000000002357e-03 1.456640000000000582e-03 1.848320000000000627e-04 1.433600000000000809e-05 5.120000000000002436e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.024000000000000567e-07 3.174400000000002167e-06 4.567040000000002271e-05 4.050944000000001309e-04 2.483302400000000736e-03 1.118689280000000237e-02 3.848775680000000171e-02 1.039397887999999881e-01 2.253498367999999807e-01 4.008316927999999724e-01 5.991682047999999927e-01 7.746469888000000470e-01 8.960145407999999811e-01 9.611071488000000329e-01 9.863298047999999874e-01 9.863298047999999874e-01 9.611071488000000329e-01 8.960145407999999811e-01 7.746469888000000470e-01 5.991682047999999927e-01 4.008316927999999724e-01 2.253498367999999807e-01 1.039397887999999881e-01 3.848775680000000171e-02 1.118689280000000237e-02 2.483302400000000736e-03 4.050944000000001851e-04 4.567040000000002271e-05 3.174400000000002167e-06 1.024000000000000567e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
